Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Beae product countdown end at (product.metafields.beae.countdown),Beae product countdown start at (product.metafields.beae.countdown_from),Conservação (product.metafields.custom.conservacao),Descricao Institucional (product.metafields.custom.descricao_institucional),Preço plano anual (product.metafields.custom.preco_plano_anual),Titulo institucional (product.metafields.custom.titulo_institucional),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Informações sobre alérgenos (product.metafields.shopify.allergen-information),Tipo de chocolate (product.metafields.shopify.chocolate-type),Cor (product.metafields.shopify.color-pattern),Preferências dietéticas (product.metafields.shopify.dietary-preferences),Sabor (product.metafields.shopify.flavor),Tipo de farinha/grão (product.metafields.shopify.flour-grain-type),Ficha técnica do alimento (product.metafields.shopify.food-product-form),Instruções de aquecimento (product.metafields.shopify.heating-instructions),Material (product.metafields.shopify.material),Forma (product.metafields.shopify.shape),Tipo de entrada de chá (product.metafields.shopify.tea-input-type),Produtos complementares (product.metafields.shopify--discovery--product_recommendation.complementary_products),Produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configurações de produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsionamentos de produtos na pesquisa (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
pastel-de-bacalhau-portugues-1-un-65g,Pastel de Bacalhau Português – 6 un.  390g,"<p data-end=""371"" data-start=""99""><span data-sheets-root=""1"">Recheio de bacalhau (bacalhau, cebola , azeite de oliva extra virgem , alho poró, pimentão verde, páprica doce em pó, alho, salsa), polvilho doce, farinha de amêndoas , manteiga ghee , gema de ovo , creme culinário vegetal, sal.</span></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"Salgado fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,,390.0,shopify,deny,manual,155.52,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Design_sem_nome_-_2026-03-25T075251.990.jpg?v=1774526888,1,Pastel de Bacalhau Português – 6 un. 390g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e aqueça por <b>18 a 22 minutos</b>, ou até ficar levemente dourado e bem aquecido no centro.<br> Se desejar crocância extra, finalize por 3 minutos na airfryer.</p>","<p>O <b>Pastel de Bacalhau Português</b> da MOVE é a combinação entre tradição e inovação. Um recheio clássico de bacalhau com ervas e azeite extravirgem, envolto em uma massa leve e naturalmente sem glúten, feita com <b>farinha de amêndoas</b>, <b>polvilho doce</b> e <b>manteiga ghee</b>.</p> <br> <p>No recheio, o bacalhau é desfiado e refogado com cebola, alho-poró, alho, pimentão, salsa e páprica doce. Uma explosão de aromas e sabores naturais, equilibrada e sem excessos. A cremosidade vem do <b>creme vegetal à base de amêndoas</b>, que traz leveza sem comprometer o sabor.</p> <br> <p>É uma releitura sofisticada e funcional de um ícone da cozinha lusitana — perfeita para um lanche nutritivo, leve e cheio de história.</p>","R$ 15,60","<p><b>Sabor autêntico, massa leve e ingredientes que respeitam seu corpo</b></p>",,,,leite; ovos; nozes,,,sem-gluten; nao-contem-lactose; organico,,,fresco,,,,,,,,,,g,,,active
pastel-de-bacalhau-portugues-1-un-65g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/ImagemdoWhatsAppde2025-08-04a_s_23.44.02_21fd5683.jpg?v=1774436039,2,Pastel de Bacalhau Português – 1 un. 65g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastel-de-bacalhau-portugues-1-un-65g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.21.45_6f97e1c1.jpg?v=1774436039,3,Pastel de Bacalhau Português – 1 un. 65g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastel-de-frango-organico-1-un-65g,Pastel de Frango Orgânico  – 6 un.  390g,"<p data-end=""371"" data-start=""99"">Polvilho doce , frango desfiado (frango orgânico, cebola, pimentão verde , azeite de oliva extra virgem, páprica doce, coentro, sal, alho), farinha de amêndoas , manteiga ghee , gema de ovo , creme culinário vegetal (água, óleo de girassol, pasta de amêndoas, amido de tapioca, sal), requeijão cremoso zero lactose, sal.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"Salgado fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,,390.0,shopify,deny,manual,118.80,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Design_sem_nome_-_2026-03-25T075251.990.jpg?v=1774526888,1,Pastel de Bacalhau Português – 6 un. 390g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>18 a 22 minutos</b>, ou até dourar levemente e estar bem quente no centro.<br> Para uma finalização mais crocante, finalize por 3 minutos na airfryer.</p>","<p>O <b>Pastel de Frango Orgânico</b> da MOVE reinventa esse ícone da culinária brasileira com ingredientes limpos e uma massa que nutre. É crocante por fora, macio por dentro, com recheio cremoso, leve e cheio de sabor.</p> <br> <p>A massa é feita com <b>farinha de amêndoas, polvilho doce</b> e <b>manteiga ghee</b>, resultando em uma textura firme e dourada sem uso de trigo ou gordura hidrogenada. O recheio traz <b>frango orgânico</b> desfiado, refogado com pimentão, azeite extravirgem, páprica doce, coentro e requeijão zero lactose — uma combinação leve, aromática e nutritiva.</p> <br> <p>É pastel com propósito: para quem busca prazer e saúde no mesmo lanche.</p>","R$ 12,60","<p><b>Um pastel de verdade: saudável, cremoso e com carinho</b></p>",,,,leite; ovos; nozes,,,sem-gluten; nao-contem-lactose; organico,,,fresco,,,,,,,,,,g,,,active
pastel-de-frango-organico-1-un-65g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/ImagemdoWhatsAppde2025-08-04a_s_23.44.02_21fd5683.jpg?v=1774436039,2,Pastel de Bacalhau Português – 1 un. 65g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastel-de-frango-organico-1-un-65g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.21.45_6f97e1c1.jpg?v=1774436039,3,Pastel de Bacalhau Português – 1 un. 65g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
empada-de-bacalhau-portuques-1-un-76g,Empada de Bacalhau Português – 6 un.  456g,"<p data-end=""371"" data-start=""99"">Polvilho doce, recheio de bacalhau (bacalhau, cebola , azeite de oliva extra virgem , alho poró, pimentão verde, páprica doce em pó, alho, salsa), farinha de amêndoas , manteiga ghee , gema de ovo , creme culinário vegetal, requeijão cremoso zero lactose </p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"Salgado fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,,456.0,shopify,deny,manual,102.96,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Captura_de_tela_2026-03-25_075506.png?v=1774526889,1,Empada de Bacalhau Português – 6 un. 456g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>20 a 25 minutos</b>, até ficar bem quente por dentro e levemente dourada por fora.<br> Aguarde 2 minutos antes de servir.</p>","<p>A <b>Empada de Bacalhau Português</b> da MOVE é uma releitura elegante e saudável de um clássico da cozinha ibérica. A massa é feita com <b>farinha de amêndoas</b>, polvilho doce e manteiga ghee — leve, sem glúten, rica em nutrientes e com textura delicadamente crocante.</p> <br> <p>O recheio traz lascas de <b>bacalhau verdadeiro</b>, refogado lentamente com azeite extravirgem, alho-poró, pimentão verde, cebola e páprica doce. A combinação é finalizada com <b>creme vegetal à base de amêndoas</b> e <b>requeijão zero lactose</b>, criando um recheio cremoso, saboroso e equilibrado.</p> <br> <p>Ideal para um lanche refinado ou para surpreender à mesa com uma receita afetiva e limpa, com raízes portuguesas e alma contemporânea.</p>","R$ 10,92",<p><b>Um toque do sul da Europa com ingredientes que cuidam</b></p>,,,,leite; ovos; nozes,,,sem-gluten; nao-contem-lactose; organico,,,fresco,,,,,,,,,,g,,,active
empada-de-bacalhau-portuques-1-un-76g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.52.42_85131b36.jpg?v=1774436172,2,Empada de Bacalhau Português – 1 un. 76g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
empada-de-frango-organico-1-un-71g,Empada de Frango Orgânico  – 6 un.  426g,"<p data-end=""371"" data-start=""99""><span data-sheets-root=""1"">Polvilho doce, frango desfiado (frango orgânico, cebola, pimentão verde, azeite de oliva extra virgem, páprica doce, coentro, sal, alho),farinha de amêndoas , manteiga ghee , gema de ovo , creme culinário vegetal, requeijão cremoso zero lactose , sal.</span></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"Salgado fit, Sem lactose, Zero Glúten",true,Title,Default Title,,,,,,,,,426.0,shopify,deny,manual,14.30,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Captura_de_tela_2026-03-25_075506.png?v=1774526889,1,Empada de Bacalhau Português – 6 un. 456g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>20 a 25 minutos</b>, até ficar bem quente por dentro e levemente dourada por fora.<br> Aguarde 2 minutos antes de servir.</p>","<p>A <b>Empada de Frango Orgânico</b> da MOVE entrega tudo que você espera de uma empada perfeita: casquinha firme por fora, recheio úmido, temperado e saboroso por dentro — com o diferencial de uma composição limpa, funcional e sem glúten.</p> <br> <p>O recheio é feito com <b>frango orgânico desfiado</b>, refogado com azeite extravirgem, cebola, alho, pimentão, páprica doce e coentro, garantindo um sabor fresco e aromático. Já a massa leva <b>farinha de amêndoas</b>, polvilho doce e manteiga ghee, resultando em uma textura leve, delicada e nutritiva. O toque de cremosidade vem do requeijão zero lactose e do creme vegetal.</p> <br> <p>Um clássico repensado para quem não abre mão de sabor, praticidade e ingredientes de verdade.</p>","R$ 9,10",<p><b>Tradição brasileira com ingredientes que nutrem de verdade</b></p>,,,,leite; ovos; nozes,,,sem-gluten; nao-contem-lactose; organico,,,fresco,,,,,,,,,,g,,,active
empada-de-frango-organico-1-un-71g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.52.42_85131b36.jpg?v=1774436172,2,Empada de Bacalhau Português – 1 un. 76g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
empada-de-frango-organico-1-un-71g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_8591.jpg?v=1774436172,3,Empada de Frango Orgânico – 1 un. 71g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pao-de-queijo-zero-lactose-16un-360g,Pão de Queijo Zero Lactose - 16un 360g,"<p>Inhame, queijo parmesão zero lactose, polvilho doce, queijo tipo grana padano zero lactose, azeite de oliva extravirgem, fermento químico em pó e sal. ALÉRGICOS: CONTÉM DERIVADOS DE LEITE. PODE CONTER OVOS, AMÊNDOA, CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Pães e pãezinhos doces",Pão,"Low carb, Sem lactose, Zero Glúten",false,Title,Default Title,,,,,,,,pqlteste,320.0,shopify,deny,manual,56.00,,false,false,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,leite; nozes; ovos,,,sem-gluten; nao-contem-lactose,,,,,,,,,,,,,g,,,draft
kit-experimentacao,Kit Experimentação,"<p><meta charset=""utf-8""> São 10 delícias da Move para 1 semana!<br></p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Pratos prontos > Acompanhamentos e aperitivos prontos",Salgado,"",true,Title,Default Title,,,,,,,,,1300.0,shopify,deny,manual,314.60,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/imagem_produtos_Move_IA.png?v=1754304708,1,Kit Experimentação - Move Gourmet,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,active
trufa-de-chocolate-1un-22g,Trufa de Chocolate - 4un 88g,"<p>Chocolate sem açúcar (massa de cacau, manteiga de cacau), leite integral zero lactose, chocolate meio amargo (manteiga de Theobromas, massa de cacau), cacau em pó, aromas naturais, edulcorantes (estévia e isomalto-oligossacarídeo da mandioca) e emulsificantes (lecitina de girassol e polirricinoleato de poliglicerila). ALÉRGICOS: CONTÉM LEITE. PODE CONTER OVOS, AMÊNDOA, CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Bolos e sobremesas em forma de barra > Bolos",Doce,"Sem açucar, Sem glúten, Zero Lactose",true,Opções de cascas,Chocolate 50%  sem açúcar  e sem poliol,,Opções de Recheio,Brigadeiro meio amargo,,,,,tc-2,88.0,shopify,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Design_sem_nome_-_2026-03-25T080643.056.jpg?v=1774526890,1,Trufa de Chocolate - 4un 88g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de consumo:</b><br> Descongele em temperatura ambiente por <b>30 a 40 minutos</b> para uma textura mais macia e cremosa.<br> Se preferir mais firme, consuma levemente gelada após <b>10 minutos fora do freezer</b>.</p>","<p>As <b>Trufas de Chocolate MOVE</b> são feitas com chocolates nobres, leite zero lactose e adoçantes naturais de baixa carga glicêmica, como a estévia e a fibra de mandioca. Cada unidade oferece um centro cremoso e envolvente, envolto por uma camada rica de chocolate, sem glúten, sem açúcar refinado e com um sabor surpreendente.</p> <br> <p>Você encontra versões com <b>chocolate 50% cacau</b>, <b>chocolate 70%</b> e também uma releitura elegante de <b>chocolate branco com leite de coco</b>. Todas elas com perfis únicos, que respeitam o paladar adulto e equilibram intensidade, dulçor e textura na medida certa.</p> <br> <p>Ideais para o momento do café, uma sobremesa consciente ou aquele pequeno prazer do dia — sem culpa, sem excessos, sem concessões.</p>","R$ 9,80","<p><b>Trufas artesanais com intensidade, cremosidade e leveza</b></p>",,,,,,,,,,,,,,,,,,,,g,,,active
trufa-de-chocolate-1un-22g,,,,,,,,,Chocolate 50%  sem açúcar  e sem poliol,,,Doce de leite zero lactose,,,,,tc-1,88.0,shopify,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/WhatsApp_Image_2026-03-03_at_11.21.42_3_1.jpg?v=1774526890,2,Trufa de Chocolate - 4un 88g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.52.43_e0d68fd1.jpg?v=1774436939,g,,,
trufa-de-chocolate-1un-22g,,,,,,,,,Chocolate 70% sem açúcar  e sem poliol,,,Brigadeiro meio amargo,,,,,tc-4,88.0,shopify,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Design_sem_nome_-_2026-03-25T080437.534.jpg?v=1774526890,3,Trufa de Chocolate - 4un 88g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
trufa-de-chocolate-1un-22g,,,,,,,,,Chocolate 70% sem açúcar  e sem poliol,,,Doce de leite zero lactose,,,,,tc-3,88.0,shopify,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.52.42_8d1bcbd7.jpg?v=1774436939,4,Trufa de Chocolate - 1un 22g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.52.43_e0d68fd1.jpg?v=1774436939,g,,,
trufa-de-chocolate-1un-22g,,,,,,,,,Chocolate branco sem açúcar  e sem poliol,,,Brigadeiro meio amargo,,,,,tc-6,88.0,shopify,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.52.43_47522be5.jpg?v=1774436939,5,Trufa de Chocolate - 1un 22g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.44.02_85e91747.jpg?v=1774436939,g,,,
trufa-de-chocolate-1un-22g,,,,,,,,,Chocolate branco sem açúcar  e sem poliol,,,Doce de leite zero lactose,,,,,tc-5,88.0,shopify,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.52.43_e0d68fd1.jpg?v=1774436939,6,Trufa de Chocolate - 1un 22g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.52.43_47522be5.jpg?v=1774436939,g,,,
trufa-de-chocolate-1un-22g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_do_WhatsApp_de_2025-08-04_a_s_23.44.02_85e91747.jpg?v=1774436939,7,Trufa de Chocolate - 1un 22g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
produto-teste,Produto teste,"<p>Inhame, queijo parmesão zero lactose, polvilho doce, queijo tipo grana padano zero lactose, azeite de oliva extravirgem, fermento químico em pó e sal. ALÉRGICOS: CONTÉM DERIVADOS DE LEITE. PODE CONTER OVOS, AMÊNDOA, CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Pães e pãezinhos doces",Pão,"Low carb, Sem lactose, Zero Glúten",false,Tipo,Trufa de Chocolate 50% com Recheio de Brigadeiro Meio Amargo,,Informações sobre alérgenos,leite,product.metafields.shopify.allergen-information,,,,,320.0,shopify,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Principal_-_Pao_de_queijo.png?v=1754221766,1,Pão de Queijo Zero Lactose - 16un 320g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>25 a 30 minutos</b>, ou até dourar levemente por fora.<br> Não recomendado para micro-ondas.</p>","<p>Feito com poucos ingredientes e muito cuidado, o <b>Pão de Queijo Zero Lactose</b> da MOVE resgata a essência desse clássico brasileiro com uma proposta mais leve, limpa e nutritiva.</p> <br> <p>No lugar do leite, usamos inhame para garantir uma textura cremosa por dentro e casquinha fina por fora. A combinação de polvilho doce, azeite extravirgem e queijos maturados zero lactose (parmesão e grana padano) entrega sabor marcante, sem abrir mão da leveza e da digestibilidade.</p> <br> <p>Uma opção democrática, perfeita para quem ama pão de queijo, mas prefere cuidar da saúde sem renunciar ao prazer.</p>","R$ 39,20","<p><b>O clássico mineiro, agora mais leve e inclusivo</b></p>",,,,leite; nozes; ovos,,,sem-gluten; nao-contem-lactose,,,,,,,,,,,,,g,,,draft
produto-teste,,,,,,,,,Trufa de Chocolate 50% com Recheio de Brigadeiro Meio Amargo,,,nozes,,,,,,320.0,shopify,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Hover_-_Pao_de_queijo.png?v=1774437157,2,Pão de Queijo Zero Lactose - 16un 320g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
produto-teste,,,,,,,,,Trufa de Chocolate 50% com Recheio de Brigadeiro Meio Amargo,,,ovos,,,,,,320.0,shopify,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_9995_1.jpg?v=1774437157,3,Pão de Queijo Zero Lactose - 16un 320g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
produto-teste,,,,,,,,,Trufa de Chocolate 70% com Recheio de Brigadeiro Meio Amargo,,,leite,,,,,,320.0,shopify,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_9993_1.jpg?v=1774437157,4,Pão de Queijo Zero Lactose - 16un 320g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
produto-teste,,,,,,,,,Trufa de Chocolate 70% com Recheio de Brigadeiro Meio Amargo,,,nozes,,,,,,320.0,shopify,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_9997.jpg?v=1754221766,5,Pão de Queijo Zero Lactose - 16un 320g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
produto-teste,,,,,,,,,Trufa de Chocolate 70% com Recheio de Brigadeiro Meio Amargo,,,ovos,,,,,,320.0,shopify,deny,manual,56.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_7234.heic?v=1774437157,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,
produto-teste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_7202.heic?v=1774437157,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pao-de-queijo-zero-lactose-16un-320g,Pão de Queijo - 16un 360g,"<p>Inhame, queijo parmesão zero lactose, polvilho doce, queijo tipo grana padano zero lactose, azeite de oliva extravirgem, fermento químico em pó e sal. ALÉRGICOS: CONTÉM DERIVADOS DE LEITE. PODE CONTER OVOS, AMÊNDOA, CASTANHA DE CAJU E CASTANHA DO PARÁ. NÃO CONTÉM GLÚTEN. NÃO CONTÉM LACTOSE.</p>",Move Gourmet,"Alimentos, bebidas e tabaco > Alimentos > Padaria > Pães e pãezinhos doces",Pão,"Sem glúten, Sem lactose",true,Title,Default Title,,,,,,,,pql,960.0,shopify,deny,manual,61.60,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Design_sem_nome_-_2026-03-25T081006.450.jpg?v=1774526891,1,Pão de Queijo - 16un 360g - Move Gourmet,false,,,,,,,,,,,,,,,,"<p><b>Produto ultracongelado.</b><br> Conservar no freezer (–18°C) até a data de validade.<br> Uma vez descongelado, não recongelar.</p> <br> <p><b>Modo de preparo (sem descongelar):</b><br> Pré-aqueça o forno a 180°C por 10 minutos.<br> Retire o plástico da embalagem e leve ao forno por <b>25 a 30 minutos</b>, ou até dourar levemente por fora.<br> Não recomendado para micro-ondas.</p>","<p>Feito com poucos ingredientes e muito cuidado, o <b>Pão de Queijo Zero Lactose</b> da MOVE resgata a essência desse clássico brasileiro com uma proposta mais leve, limpa e nutritiva.</p> <br> <p>No lugar do leite, usamos inhame para garantir uma textura cremosa por dentro e casquinha fina por fora. A combinação de polvilho doce, azeite extravirgem e queijos maturados zero lactose (parmesão e grana padano) entrega sabor marcante, sem abrir mão da leveza e da digestibilidade.</p> <br> <p>Uma opção democrática, perfeita para quem ama pão de queijo, mas prefere cuidar da saúde sem renunciar ao prazer.</p>","R$ 39,20","<p><b>O clássico mineiro, agora mais leve e inclusivo</b></p>",,,,leite; nozes; ovos,,,sem-gluten; nao-contem-lactose,,,,,,,,,,,,,g,,,active
pao-de-queijo-zero-lactose-16un-320g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/Imagem_Hover_-_Pao_de_queijo.png?v=1774437157,2,Pão de Queijo Zero Lactose - 16un 320g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pao-de-queijo-zero-lactose-16un-320g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0774/1148/3884/files/IMG_9995_1.jpg?v=1774437157,3,Pão de Queijo Zero Lactose - 16un 320g - Move Gourmet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
